name,state,cases,deaths,date
"Cowley County, Kansas, United States",Kansas,55,1,6/20/2020
"Cowley County, Kansas, United States",Kansas,55,1,6/21/2020
"Cowley County, Kansas, United States",Kansas,59,1,6/22/2020
"Cowley County, Kansas, United States",Kansas,60,1,6/23/2020
"Cowley County, Kansas, United States",Kansas,62,1,6/24/2020
"Cowley County, Kansas, United States",Kansas,64,1,6/25/2020
"Cowley County, Kansas, United States",Kansas,66,1,6/26/2020
"Cowley County, Kansas, United States",Kansas,66,1,6/27/2020
"Cowley County, Kansas, United States",Kansas,66,1,6/28/2020
"Cowley County, Kansas, United States",Kansas,70,1,6/29/2020
"Cowley County, Kansas, United States",Kansas,71,1,6/30/2020
"Cowley County, Kansas, United States",Kansas,71,1,7/1/2020
"Cowley County, Kansas, United States",Kansas,71,1,7/2/2020
"Cowley County, Kansas, United States",Kansas,73,1,7/3/2020
"Cowley County, Kansas, United States",Kansas,73,1,7/4/2020
"Cowley County, Kansas, United States",Kansas,73,1,7/5/2020
"Cowley County, Kansas, United States",Kansas,76,1,7/6/2020
"Cowley County, Kansas, United States",Kansas,76,1,7/7/2020
"Cowley County, Kansas, United States",Kansas,79,1,7/8/2020
"Cowley County, Kansas, United States",Kansas,79,1,7/9/2020
"Cowley County, Kansas, United States",Kansas,83,1,7/10/2020
"Cowley County, Kansas, United States",Kansas,83,1,7/11/2020
"Cowley County, Kansas, United States",Kansas,83,1,7/12/2020
"Cowley County, Kansas, United States",Kansas,88,1,7/13/2020
"Cowley County, Kansas, United States",Kansas,88,1,7/14/2020
"Cowley County, Kansas, United States",Kansas,90,1,7/15/2020
"Cowley County, Kansas, United States",Kansas,96,1,7/16/2020
"Cowley County, Kansas, United States",Kansas,97,1,7/17/2020
"Cowley County, Kansas, United States",Kansas,97,1,7/18/2020
"Cowley County, Kansas, United States",Kansas,97,1,7/19/2020
"Cowley County, Kansas, United States",Kansas,118,1,7/20/2020
"Cowley County, Kansas, United States",Kansas,118,2,7/21/2020
"Cowley County, Kansas, United States",Kansas,118,2,7/22/2020
"Cowley County, Kansas, United States",Kansas,118,2,7/23/2020
"Cowley County, Kansas, United States",Kansas,128,2,7/24/2020
"Cowley County, Kansas, United States",Kansas,128,2,7/25/2020
"Cowley County, Kansas, United States",Kansas,128,2,7/26/2020
"Cowley County, Kansas, United States",Kansas,140,2,7/27/2020
"Cowley County, Kansas, United States",Kansas,140,2,7/28/2020
"Cowley County, Kansas, United States",Kansas,146,2,7/29/2020
"Cowley County, Kansas, United States",Kansas,146,2,7/30/2020
"Cowley County, Kansas, United States",Kansas,151,2,7/31/2020
"Cowley County, Kansas, United States",Kansas,151,2,8/1/2020
"Cowley County, Kansas, United States",Kansas,151,2,8/2/2020
"Cowley County, Kansas, United States",Kansas,158,2,8/3/2020
"Cowley County, Kansas, United States",Kansas,160,2,8/4/2020
"Cowley County, Kansas, United States",Kansas,160,2,8/5/2020
"Cowley County, Kansas, United States",Kansas,160,2,8/6/2020
"Cowley County, Kansas, United States",Kansas,165,2,8/7/2020
"Cowley County, Kansas, United States",Kansas,165,2,8/8/2020
"Cowley County, Kansas, United States",Kansas,165,2,8/9/2020
"Cowley County, Kansas, United States",Kansas,173,2,8/10/2020
"Cowley County, Kansas, United States",Kansas,174,2,8/11/2020
"Cowley County, Kansas, United States",Kansas,178,2,8/12/2020
"Cowley County, Kansas, United States",Kansas,178,2,8/13/2020
"Cowley County, Kansas, United States",Kansas,182,2,8/14/2020
"Cowley County, Kansas, United States",Kansas,182,2,8/15/2020
"Cowley County, Kansas, United States",Kansas,182,2,8/16/2020
"Cowley County, Kansas, United States",Kansas,198,2,8/17/2020
"Cowley County, Kansas, United States",Kansas,198,2,8/18/2020
"Cowley County, Kansas, United States",Kansas,203,2,8/19/2020
"Cowley County, Kansas, United States",Kansas,203,2,8/20/2020
"Cowley County, Kansas, United States",Kansas,222,2,8/21/2020
"Cowley County, Kansas, United States",Kansas,222,2,8/22/2020
"Cowley County, Kansas, United States",Kansas,222,2,8/23/2020
"Cowley County, Kansas, United States",Kansas,226,3,8/24/2020
"Cowley County, Kansas, United States",Kansas,232,3,8/25/2020
"Cowley County, Kansas, United States",Kansas,247,3,8/26/2020
"Cowley County, Kansas, United States",Kansas,247,3,8/27/2020
"Cowley County, Kansas, United States",Kansas,249,3,8/28/2020
"Cowley County, Kansas, United States",Kansas,249,3,8/29/2020
"Cowley County, Kansas, United States",Kansas,249,3,8/30/2020
"Cowley County, Kansas, United States",Kansas,255,3,8/31/2020
"Cowley County, Kansas, United States",Kansas,255,3,9/1/2020
"Cowley County, Kansas, United States",Kansas,266,3,9/2/2020
"Cowley County, Kansas, United States",Kansas,266,3,9/3/2020
"Cowley County, Kansas, United States",Kansas,270,3,9/4/2020
"Cowley County, Kansas, United States",Kansas,270,3,9/5/2020
"Cowley County, Kansas, United States",Kansas,270,3,9/6/2020
"Cowley County, Kansas, United States",Kansas,280,3,9/7/2020
"Cowley County, Kansas, United States",Kansas,280,3,9/8/2020
"Cowley County, Kansas, United States",Kansas,282,3,9/9/2020
"Cowley County, Kansas, United States",Kansas,282,3,9/10/2020
"Cowley County, Kansas, United States",Kansas,284,3,9/11/2020
"Cowley County, Kansas, United States",Kansas,284,3,9/12/2020
"Cowley County, Kansas, United States",Kansas,284,3,9/13/2020
"Cowley County, Kansas, United States",Kansas,300,3,9/14/2020
"Cowley County, Kansas, United States",Kansas,300,3,9/15/2020
"Cowley County, Kansas, United States",Kansas,309,3,9/16/2020
"Cowley County, Kansas, United States",Kansas,309,3,9/17/2020
"Cowley County, Kansas, United States",Kansas,321,3,9/18/2020
"Cowley County, Kansas, United States",Kansas,321,3,9/19/2020
"Cowley County, Kansas, United States",Kansas,321,3,9/20/2020
"Cowley County, Kansas, United States",Kansas,342,3,9/21/2020
"Cowley County, Kansas, United States",Kansas,342,3,9/22/2020
"Cowley County, Kansas, United States",Kansas,346,4,9/23/2020
"Cowley County, Kansas, United States",Kansas,346,4,9/24/2020
"Cowley County, Kansas, United States",Kansas,358,5,9/25/2020
"Cowley County, Kansas, United States",Kansas,358,5,9/26/2020
"Cowley County, Kansas, United States",Kansas,358,5,9/27/2020
"Cowley County, Kansas, United States",Kansas,375,5,9/28/2020
"Cowley County, Kansas, United States",Kansas,375,5,9/29/2020
"Cowley County, Kansas, United States",Kansas,381,5,9/30/2020
"Cowley County, Kansas, United States",Kansas,381,5,10/1/2020
"Cowley County, Kansas, United States",Kansas,386,8,10/2/2020
"Cowley County, Kansas, United States",Kansas,386,8,10/3/2020
"Cowley County, Kansas, United States",Kansas,386,8,10/4/2020
"Cowley County, Kansas, United States",Kansas,399,8,10/5/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/23/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/24/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/25/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/26/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/27/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/28/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/29/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/30/2020
"Crawford County, Kansas, United States",Kansas,0,0,1/31/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/1/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/2/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/3/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/4/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/5/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/6/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/7/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/8/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/9/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/10/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/11/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/12/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/13/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/14/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/15/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/16/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/17/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/18/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/19/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/20/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/21/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/22/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/23/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/24/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/25/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/26/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/27/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/28/2020
"Crawford County, Kansas, United States",Kansas,0,0,2/29/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/1/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/2/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/3/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/4/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/5/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/6/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/7/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/8/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/9/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/10/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/11/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/12/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/13/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/14/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/15/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/16/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/17/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/18/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/19/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/20/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/21/2020
"Crawford County, Kansas, United States",Kansas,0,0,3/22/2020
"Crawford County, Kansas, United States",Kansas,2,0,3/23/2020
"Crawford County, Kansas, United States",Kansas,2,0,3/24/2020
"Crawford County, Kansas, United States",Kansas,2,0,3/25/2020
"Crawford County, Kansas, United States",Kansas,3,0,3/26/2020
"Crawford County, Kansas, United States",Kansas,3,0,3/27/2020
"Crawford County, Kansas, United States",Kansas,3,0,3/28/2020
"Crawford County, Kansas, United States",Kansas,4,0,3/29/2020
"Crawford County, Kansas, United States",Kansas,5,1,3/30/2020
"Crawford County, Kansas, United States",Kansas,5,1,3/31/2020
"Crawford County, Kansas, United States",Kansas,5,1,4/1/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/2/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/3/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/4/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/5/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/6/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/7/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/8/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/9/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/10/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/11/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/12/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/13/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/14/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/15/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/16/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/17/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/18/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/19/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/20/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/21/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/22/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/23/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/24/2020
"Crawford County, Kansas, United States",Kansas,6,1,4/25/2020
"Crawford County, Kansas, United States",Kansas,7,1,4/26/2020
"Crawford County, Kansas, United States",Kansas,7,1,4/27/2020
"Crawford County, Kansas, United States",Kansas,7,1,4/28/2020
"Crawford County, Kansas, United States",Kansas,7,1,4/29/2020
"Crawford County, Kansas, United States",Kansas,8,1,4/30/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/1/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/2/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/3/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/4/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/5/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/6/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/7/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/8/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/9/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/10/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/11/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/12/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/13/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/14/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/15/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/16/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/17/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/18/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/19/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/20/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/21/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/22/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/23/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/24/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/25/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/26/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/27/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/28/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/29/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/30/2020
"Crawford County, Kansas, United States",Kansas,8,1,5/31/2020
"Crawford County, Kansas, United States",Kansas,8,1,6/1/2020
"Crawford County, Kansas, United States",Kansas,8,1,6/2/2020
"Crawford County, Kansas, United States",Kansas,8,1,6/3/2020
"Crawford County, Kansas, United States",Kansas,8,1,6/4/2020
"Crawford County, Kansas, United States",Kansas,8,1,6/5/2020
"Crawford County, Kansas, United States",Kansas,8,1,6/6/2020
"Crawford County, Kansas, United States",Kansas,8,1,6/7/2020
"Crawford County, Kansas, United States",Kansas,8,1,6/8/2020
"Crawford County, Kansas, United States",Kansas,10,1,6/9/2020
"Crawford County, Kansas, United States",Kansas,13,1,6/10/2020
"Crawford County, Kansas, United States",Kansas,14,1,6/11/2020
"Crawford County, Kansas, United States",Kansas,20,1,6/12/2020
"Crawford County, Kansas, United States",Kansas,24,1,6/13/2020
"Crawford County, Kansas, United States",Kansas,44,1,6/14/2020
"Crawford County, Kansas, United States",Kansas,98,1,6/15/2020
"Crawford County, Kansas, United States",Kansas,98,1,6/16/2020
"Crawford County, Kansas, United States",Kansas,156,1,6/17/2020
"Crawford County, Kansas, United States",Kansas,156,1,6/18/2020
"Crawford County, Kansas, United States",Kansas,167,1,6/19/2020
"Crawford County, Kansas, United States",Kansas,167,1,6/20/2020
"Crawford County, Kansas, United States",Kansas,167,1,6/21/2020
"Crawford County, Kansas, United States",Kansas,192,1,6/22/2020
"Crawford County, Kansas, United States",Kansas,192,1,6/23/2020
"Crawford County, Kansas, United States",Kansas,220,1,6/24/2020
"Crawford County, Kansas, United States",Kansas,220,1,6/25/2020
"Crawford County, Kansas, United States",Kansas,246,1,6/26/2020
"Crawford County, Kansas, United States",Kansas,246,1,6/27/2020
"Crawford County, Kansas, United States",Kansas,246,1,6/28/2020
"Crawford County, Kansas, United States",Kansas,256,1,6/29/2020
"Crawford County, Kansas, United States",Kansas,256,1,6/30/2020
"Crawford County, Kansas, United States",Kansas,262,1,7/1/2020
"Crawford County, Kansas, United States",Kansas,262,1,7/2/2020
"Crawford County, Kansas, United States",Kansas,266,1,7/3/2020
"Crawford County, Kansas, United States",Kansas,266,1,7/4/2020
"Crawford County, Kansas, United States",Kansas,266,1,7/5/2020
"Crawford County, Kansas, United States",Kansas,275,1,7/6/2020
"Crawford County, Kansas, United States",Kansas,275,1,7/7/2020
"Crawford County, Kansas, United States",Kansas,291,1,7/8/2020
"Crawford County, Kansas, United States",Kansas,291,1,7/9/2020
"Crawford County, Kansas, United States",Kansas,298,1,7/10/2020
"Crawford County, Kansas, United States",Kansas,298,1,7/11/2020
"Crawford County, Kansas, United States",Kansas,298,1,7/12/2020
"Crawford County, Kansas, United States",Kansas,313,1,7/13/2020
"Crawford County, Kansas, United States",Kansas,313,1,7/14/2020
"Crawford County, Kansas, United States",Kansas,322,1,7/15/2020
"Crawford County, Kansas, United States",Kansas,322,1,7/16/2020
"Crawford County, Kansas, United States",Kansas,326,1,7/17/2020
"Crawford County, Kansas, United States",Kansas,326,1,7/18/2020
"Crawford County, Kansas, United States",Kansas,326,1,7/19/2020
"Crawford County, Kansas, United States",Kansas,341,1,7/20/2020
"Crawford County, Kansas, United States",Kansas,341,1,7/21/2020
"Crawford County, Kansas, United States",Kansas,351,1,7/22/2020
"Crawford County, Kansas, United States",Kansas,351,1,7/23/2020
"Crawford County, Kansas, United States",Kansas,358,1,7/24/2020
"Crawford County, Kansas, United States",Kansas,358,1,7/25/2020
"Crawford County, Kansas, United States",Kansas,358,1,7/26/2020
"Crawford County, Kansas, United States",Kansas,364,1,7/27/2020
"Crawford County, Kansas, United States",Kansas,364,1,7/28/2020
"Crawford County, Kansas, United States",Kansas,366,1,7/29/2020
"Crawford County, Kansas, United States",Kansas,366,1,7/30/2020
"Crawford County, Kansas, United States",Kansas,368,1,7/31/2020
"Crawford County, Kansas, United States",Kansas,368,1,8/1/2020
"Crawford County, Kansas, United States",Kansas,368,1,8/2/2020
"Crawford County, Kansas, United States",Kansas,377,1,8/3/2020
"Crawford County, Kansas, United States",Kansas,377,1,8/4/2020
"Crawford County, Kansas, United States",Kansas,377,1,8/5/2020
"Crawford County, Kansas, United States",Kansas,377,1,8/6/2020
"Crawford County, Kansas, United States",Kansas,380,1,8/7/2020
"Crawford County, Kansas, United States",Kansas,380,1,8/8/2020
"Crawford County, Kansas, United States",Kansas,380,1,8/9/2020
"Crawford County, Kansas, United States",Kansas,385,1,8/10/2020
"Crawford County, Kansas, United States",Kansas,385,1,8/11/2020
"Crawford County, Kansas, United States",Kansas,389,1,8/12/2020
"Crawford County, Kansas, United States",Kansas,389,1,8/13/2020
"Crawford County, Kansas, United States",Kansas,395,1,8/14/2020
"Crawford County, Kansas, United States",Kansas,415,1,8/15/2020
"Crawford County, Kansas, United States",Kansas,415,1,8/16/2020
"Crawford County, Kansas, United States",Kansas,400,1,8/17/2020
"Crawford County, Kansas, United States",Kansas,400,1,8/18/2020
"Crawford County, Kansas, United States",Kansas,405,1,8/19/2020
"Crawford County, Kansas, United States",Kansas,405,1,8/20/2020
"Crawford County, Kansas, United States",Kansas,413,1,8/21/2020
"Crawford County, Kansas, United States",Kansas,413,1,8/22/2020
"Crawford County, Kansas, United States",Kansas,413,1,8/23/2020
"Crawford County, Kansas, United States",Kansas,421,1,8/24/2020
"Crawford County, Kansas, United States",Kansas,421,1,8/25/2020
"Crawford County, Kansas, United States",Kansas,440,1,8/26/2020
"Crawford County, Kansas, United States",Kansas,440,1,8/27/2020
"Crawford County, Kansas, United States",Kansas,459,1,8/28/2020
"Crawford County, Kansas, United States",Kansas,518,3,8/29/2020
"Crawford County, Kansas, United States",Kansas,518,3,8/30/2020
"Crawford County, Kansas, United States",Kansas,602,3,8/31/2020
"Crawford County, Kansas, United States",Kansas,602,3,9/1/2020
"Crawford County, Kansas, United States",Kansas,689,3,9/2/2020
"Crawford County, Kansas, United States",Kansas,689,3,9/3/2020
"Crawford County, Kansas, United States",Kansas,769,4,9/4/2020
"Crawford County, Kansas, United States",Kansas,769,4,9/5/2020
"Crawford County, Kansas, United States",Kansas,769,4,9/6/2020
"Crawford County, Kansas, United States",Kansas,769,4,9/7/2020
"Crawford County, Kansas, United States",Kansas,769,4,9/8/2020
"Crawford County, Kansas, United States",Kansas,819,5,9/9/2020
"Crawford County, Kansas, United States",Kansas,819,5,9/10/2020
"Crawford County, Kansas, United States",Kansas,858,5,9/11/2020
"Crawford County, Kansas, United States",Kansas,858,5,9/12/2020
"Crawford County, Kansas, United States",Kansas,858,5,9/13/2020
"Crawford County, Kansas, United States",Kansas,858,5,9/14/2020
"Crawford County, Kansas, United States",Kansas,858,5,9/15/2020
"Crawford County, Kansas, United States",Kansas,858,5,9/16/2020
"Crawford County, Kansas, United States",Kansas,858,5,9/17/2020
"Crawford County, Kansas, United States",Kansas,951,6,9/18/2020
"Crawford County, Kansas, United States",Kansas,951,6,9/19/2020
"Crawford County, Kansas, United States",Kansas,951,6,9/20/2020
"Crawford County, Kansas, United States",Kansas,978,6,9/21/2020
"Crawford County, Kansas, United States",Kansas,978,6,9/22/2020
"Crawford County, Kansas, United States",Kansas,978,6,9/23/2020
"Crawford County, Kansas, United States",Kansas,978,6,9/24/2020
"Crawford County, Kansas, United States",Kansas,1041,8,9/25/2020
"Crawford County, Kansas, United States",Kansas,1041,8,9/26/2020
"Crawford County, Kansas, United States",Kansas,1041,8,9/27/2020
"Crawford County, Kansas, United States",Kansas,1041,8,9/28/2020
"Crawford County, Kansas, United States",Kansas,1041,8,9/29/2020
"Crawford County, Kansas, United States",Kansas,1041,8,9/30/2020
"Crawford County, Kansas, United States",Kansas,1041,8,10/1/2020
"Crawford County, Kansas, United States",Kansas,1131,8,10/2/2020
"Crawford County, Kansas, United States",Kansas,1131,8,10/3/2020
"Crawford County, Kansas, United States",Kansas,1131,8,10/4/2020
"Crawford County, Kansas, United States",Kansas,1131,8,10/5/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/23/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/24/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/25/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/26/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/27/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/28/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/29/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/30/2020
"Decatur County, Kansas, United States",Kansas,0,0,1/31/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/1/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/2/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/3/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/4/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/5/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/6/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/7/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/8/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/9/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/10/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/11/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/12/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/13/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/14/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/15/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/16/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/17/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/18/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/19/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/20/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/21/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/22/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/23/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/24/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/25/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/26/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/27/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/28/2020
"Decatur County, Kansas, United States",Kansas,0,0,2/29/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/1/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/2/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/3/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/4/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/5/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/6/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/7/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/8/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/9/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/10/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/11/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/12/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/13/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/14/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/15/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/16/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/17/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/18/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/19/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/20/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/21/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/22/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/23/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/24/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/25/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/26/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/27/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/28/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/29/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/30/2020
"Decatur County, Kansas, United States",Kansas,0,0,3/31/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/1/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/2/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/3/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/4/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/5/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/6/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/7/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/8/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/9/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/10/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/11/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/12/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/13/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/14/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/15/2020
"Decatur County, Kansas, United States",Kansas,0,0,4/16/2020
